id,"Country name","City name","State abbreviation",Categories,Tags
6872,,Mobile,AL,"North America>United States of America>Alabama",
6873,,Modesto,CA,"North America>United States of America>California",
6874,,Moline,IL,"North America>United States of America>Illinois",
6875,,Monroe,LA,"North America>United States of America>Louisiana",
6876,,"Montclair Town",NJ,"North America>United States of America>New Jersey",
6877,,Monterey,CA,"North America>United States of America>California",
6878,,Montgomery,AL,"North America>United States of America>Alabama",
6879,,Mooresville,NC,"North America>United States of America>North Carolina",
6880,,Morgantown,WV,"North America>United States of America>West Virginia",
6881,,Morristown,NJ,"North America>United States of America>New Jersey",
6882,,Morristown,TN,"North America>United States of America>Tennessee",
6883,,"Mount Pleasant",MI,"North America>United States of America>Michigan",
6884,,"Mountain View",CA,"North America>United States of America>California",
6885,,Muncie,IN,"North America>United States of America>Indiana",
6886,,Murfreesboro,TN,"North America>United States of America>Tennessee",
6887,,Murrieta,CA,"North America>United States of America>California",
6888,,Muskegon,MI,"North America>United States of America>Michigan",
6889,,"Myrtle Beach",SC,"North America>United States of America>South Carolina",
6890,,Napa,CA,"North America>United States of America>California",
6891,,Naperville,IL,"North America>United States of America>Illinois",
6892,,Naples,FL,"North America>United States of America>Florida",
6893,,Nashua,NH,"North America>United States of America>New Hampshire",
6894,,Nashville,TN,"North America>United States of America>Tennessee",
6895,,Natick,MA,"North America>United States of America>Massachusetts",
6896,,"New Bedford",MA,"North America>United States of America>Massachusetts",
6897,,"New Bern",NC,"North America>United States of America>North Carolina",
6898,,"New Braunfels",TX,"North America>United States of America>Texas",
6899,,"New City",NY,"North America>United States of America>New York",
6900,,"New Haven",CT,"North America>United States of America>Connecticut",
6901,,"New Orleans",LA,"North America>United States of America>Louisiana",
6902,,"New Port Richey",FL,"North America>United States of America>Florida",
6904,,Newark,DE,"North America>United States of America>Delaware",
6905,,Newark,NJ,"North America>United States of America>New Jersey",
6906,,Newnan,GA,"North America>United States of America>Georgia",
6907,,Newport,RI,"North America>United States of America>Rhode Island",
6908,,"Newport Beach",CA,"North America>United States of America>California",
6909,,"Newport News",VA,"North America>United States of America>Virginia",
6910,,Newton,MA,"North America>United States of America>Massachusetts",
6911,,"Niagara Falls",NY,"North America>United States of America>New York",
6912,,Niles,MI,"North America>United States of America>Michigan",
6913,,Norfolk,VA,"North America>United States of America>Virginia",
6914,,Normal,IL,"North America>United States of America>Illinois",
6915,,Norman,OK,"North America>United States of America>Oklahoma",
6916,,"North Brunswick Twp.",NJ,"North America>United States of America>New Jersey",
6917,,"North Platte",NE,"North America>United States of America>Nebraska",
6918,,Northampton,MA,"North America>United States of America>Massachusetts",
6919,,Norwalk,CA,"North America>United States of America>California",
6920,,Norwalk,CT,"North America>United States of America>Connecticut",
6921,,"O Fallon",MO,"North America>United States of America>Missouri",
6922,,Oakland,CA,"North America>United States of America>California",
6923,,Ocala,FL,"North America>United States of America>Florida",
6924,,Oceanside,CA,"North America>United States of America>California",
6925,,Odessa,TX,"North America>United States of America>Texas",
6926,,Ogden,UT,"North America>United States of America>Utah",
6927,,"Oklahoma City",OK,"North America>United States of America>Oklahoma",
6928,,Olympia,WA,"North America>United States of America>Washington",
6929,,Omaha,NE,"North America>United States of America>Nebraska",
6930,,Ontario,CA,"North America>United States of America>California",
6931,,Orem,UT,"North America>United States of America>Utah",
6932,,Orlando,FL,"North America>United States of America>Florida",
6933,,Oshkosh,WI,"North America>United States of America>Wisconsin",
6934,,"Overland Park",KS,"North America>United States of America>Kansas",
6935,,Owensboro,KY,"North America>United States of America>Kentucky",
6936,,Owosso,MI,"North America>United States of America>Michigan",
6937,,Oxnard,CA,"North America>United States of America>California",
6938,,Paducah,KY,"North America>United States of America>Kentucky",
6939,,"Palm Coast",FL,"North America>United States of America>Florida",
6940,,"Palm Springs",CA,"North America>United States of America>California",
6941,,Palmdale,CA,"North America>United States of America>California",
6942,,"Palo Alto",CA,"North America>United States of America>California",
6943,,"Panama City",FL,"North America>United States of America>Florida",
6944,,Parkersburg,WV,"North America>United States of America>West Virginia",
6945,,"Parsippany Troy-hills",NJ,"North America>United States of America>New Jersey",
6946,,Pasadena,CA,"North America>United States of America>California",
6947,,"Paso Robles",CA,"North America>United States of America>California",
6948,,Passaic,NJ,"North America>United States of America>New Jersey",
6949,,Paterson,NJ,"North America>United States of America>New Jersey",
6950,,Payson,AZ,"North America>United States of America>Arizona",
6951,,Pensacola,FL,"North America>United States of America>Florida",
6952,,Peoria,AZ,"North America>United States of America>Arizona",
6953,,Peoria,IL,"North America>United States of America>Illinois",
6954,,Philadelphia,PA,"North America>United States of America>Pennsylvania",
6955,,Phoenix,AZ,"North America>United States of America>Arizona",
6956,,Pinehurst,NC,"North America>United States of America>North Carolina",
6957,,Pittsburgh,PA,"North America>United States of America>Pennsylvania",
6958,,Pittsfield,MA,"North America>United States of America>Massachusetts",
6959,,Plano,TX,"North America>United States of America>Texas",
6960,,Plattsburgh,NY,"North America>United States of America>New York",
6961,,"Pleasant Hill",CA,"North America>United States of America>California",
6962,,Pleasanton,CA,"North America>United States of America>California",
6963,,Plymouth,MI,"North America>United States of America>Michigan",
6964,,Pocatello,ID,"North America>United States of America>Idaho",
6965,,Pomona,CA,"North America>United States of America>California",
6966,,"Port Huron",MI,"North America>United States of America>Michigan",
6967,,"Port St. Lucie",FL,"North America>United States of America>Florida",
6968,,Portland,ME,"North America>United States of America>Maine",
6969,,Portland,OR,"North America>United States of America>Oregon",
6970,,Portsmouth,NH,"North America>United States of America>New Hampshire",
6971,,Poughkeepsie,NY,"North America>United States of America>New York",
6972,,Poulsbo,WA,"North America>United States of America>Washington",
6973,,Prescott,AZ,"North America>United States of America>Arizona",
6974,,Princeton,NJ,"North America>United States of America>New Jersey",
6975,,Providence,RI,"North America>United States of America>Rhode Island",
6976,,Pueblo,CO,"North America>United States of America>Colorado",
6977,,Pullman,WA,"North America>United States of America>Washington",
6978,,Puyallup,WA,"North America>United States of America>Washington",
6979,,Queens,NY,"North America>United States of America>New York",
6980,,Quincy,IL,"North America>United States of America>Illinois",
6981,,Raleigh,NC,"North America>United States of America>North Carolina",
6982,,"Rancho Cucamonga",CA,"North America>United States of America>California",
6983,,"Rapid City",SD,"North America>United States of America>South Dakota",
6984,,Reading,PA,"North America>United States of America>Pennsylvania",
6985,,"Red Bank",NJ,"North America>United States of America>New Jersey",
6986,,Redding,CA,"North America>United States of America>California",
6987,,Redlands,CA,"North America>United States of America>California",
6988,,Redmond,WA,"North America>United States of America>Washington",
6989,,"Redondo Beach",CA,"North America>United States of America>California",
6990,,"Redwood City",CA,"North America>United States of America>California",
6991,,"Rehoboth Beach",DE,"North America>United States of America>Delaware",
6992,,"Reno And Sparks",NV,"North America>United States of America>Nevada",
6993,,Renton,WA,"North America>United States of America>Washington",
6994,,Reston,VA,"North America>United States of America>Virginia",
6995,,Richland,WA,"North America>United States of America>Washington",
6996,,Richmond,KY,"North America>United States of America>Kentucky",
6997,,"Richmond City",VA,"North America>United States of America>Virginia",
6998,,"Ridgewood Twp",NJ,"North America>United States of America>New Jersey",
6999,,Riverside,CA,"North America>United States of America>California",
7000,,"Roanoke City",VA,"North America>United States of America>Virginia",
7001,,"Rochester Hills",MI,"North America>United States of America>Michigan",
7002,,Rochester,MN,"North America>United States of America>New Hampshire",
7003,,Rochester,NY,"North America>United States of America>New York",
7004,,"Rock Hill",SC,"North America>United States of America>South Carolina",
7005,,"Rock Springs",WY,"North America>United States of America>Wyoming",
7006,,Rockford,IL,"North America>United States of America>Illinois",
7007,,Rocklin,CA,"North America>United States of America>California",
7008,,Rockville,MD,"North America>United States of America>Maryland",
7009,,Rockwall,TX,"North America>United States of America>Texas",
7010,,"Rocky Mount",NC,"North America>United States of America>North Carolina",
7011,,Rogers,AR,"North America>United States of America>Arkansas",
7012,,Roseburg,OR,"North America>United States of America>Oregon",
7013,,Roseville,CA,"North America>United States of America>California",
7014,,Sacramento,CA,"North America>United States of America>California",
7015,,Saginaw,MI,"North America>United States of America>Michigan",
7016,,"St. Charles",MO,"North America>United States of America>Missouri",
7017,,"St. Cloud",MN,"North America>United States of America>Minnesota",
7018,,"Saint George",UT,"North America>United States of America>Utah",
7019,,"Saint Joseph",MO,"North America>United States of America>Missouri",
7020,,"St. Paul",MO,"North America>United States of America>Minnesota",
7021,,"Saint Paul",MN,"North America>United States of America>Minnesota",
7022,,"Saint Petersburg",FL,"North America>United States of America>Florida",
7023,,Salem,OR,"North America>United States of America>Oregon",
7024,,Salina,KS,"North America>United States of America>Kansas",
7025,,Salisbury,MD,"North America>United States of America>Maryland",
7026,,"Salt Lake City",UT,"North America>United States of America>Utah",
