id,"City name",Categories,Title
6670,Florence,"North America>United States of America>Alabama","Is Florence Tap Water Safe to Drink?"
6671,"Fond Du Lac","North America>United States of America>Wisconsin","Is Fond Du Lac Tap Water Safe to Drink?"
6672,Fontana,"North America>United States of America>California","Is Fontana Tap Water Safe to Drink?"
6673,"Fort Collins","North America>United States of America>Colorado","Is Fort Collins Tap Water Safe to Drink?"
6674,"Fort Lauderdale","North America>United States of America>Florida","Is Fort Lauderdale Tap Water Safe to Drink?"
6675,"Fort Myers","North America>United States of America>Florida","Is Fort Myers Tap Water Safe to Drink?"
6676,"Fort Smith","North America>United States of America>Arkansas","Is Fort Smith Tap Water Safe to Drink?"
6677,"Fort Walton Beach","North America>United States of America>Florida","Is Fort Walton Beach Tap Water Safe to Drink?"
6678,"Fort Wayne","North America>United States of America>Indiana","Is Fort Wayne Tap Water Safe to Drink?"
6679,"Fort Worth","North America>United States of America>Texas","Is Fort Worth Tap Water Safe to Drink?"
6680,"Foster City","North America>United States of America>California","Is Foster City Tap Water Safe to Drink?"
6681,Franklin,"North America>United States of America>Tennessee","Is Franklin Tap Water Safe to Drink?"
6682,Frederick,"North America>United States of America>Maryland","Is Frederick Tap Water Safe to Drink?"
6683,Fredericksburg,"North America>United States of America>Virginia","Is Fredericksburg Tap Water Safe to Drink?"
6685,Fresno,"North America>United States of America>California","Is Fresno Tap Water Safe to Drink?"
6686,Frisco,"North America>United States of America>Texas","Is Frisco Tap Water Safe to Drink?"
6687,Fullerton,"North America>United States of America>California","Is Fullerton Tap Water Safe to Drink?"
6688,Gadsden,"North America>United States of America>Alabama","Is Gadsden Tap Water Safe to Drink?"
6689,Gainesville,"North America>United States of America>Florida","Is Gainesville Tap Water Safe to Drink?"
6690,Gainesville,"North America>United States of America>Georgia","Is Gainesville Tap Water Safe to Drink?"
6691,Gaithersburg,"North America>United States of America>Maryland","Is Gaithersburg Tap Water Safe to Drink?"
6692,Galesburg,"North America>United States of America>Illinois","Is Galesburg Tap Water Safe to Drink?"
6693,Galveston,"North America>United States of America>Texas","Is Galveston Tap Water Safe to Drink?"
6694,"Garden Grove","North America>United States of America>California","Is Garden Grove Tap Water Safe to Drink?"
6695,Garland,"North America>United States of America>Texas","Is Garland Tap Water Safe to Drink?"
6696,Gastonia,"North America>United States of America>North Carolina","Is Gastonia Tap Water Safe to Drink?"
6697,Germantown,"North America>United States of America>Maryland","Is Germantown Tap Water Safe to Drink?"
6698,"Gig Harbor","North America>United States of America>Washington","Is Gig Harbor Tap Water Safe to Drink?"
6699,Gilbert,"North America>United States of America>Arizona","Is Gilbert Tap Water Safe to Drink?"
6700,Gillette,"North America>United States of America>Wyoming","Is Gillette Tap Water Safe to Drink?"
6701,Glendale,"North America>United States of America>Arizona","Is Glendale Tap Water Safe to Drink?"
6702,Glendale,"North America>United States of America>California","Is Glendale Tap Water Safe to Drink?"
6703,Granbury,"North America>United States of America>Texas","Is Granbury Tap Water Safe to Drink?"
6704,"Grand Forks","North America>United States of America>North Dakota","Is Grand Forks Tap Water Safe to Drink?"
6705,"Grand Island","North America>United States of America>Nebraska","Is Grand Island Tap Water Safe to Drink?"
6706,"Grand Junction","North America>United States of America>Colorado","Is Grand Junction Tap Water Safe to Drink?"
6707,"Grand Rapids","North America>United States of America>Michigan","Is Grand Rapids Tap Water Safe to Drink?"
6708,"Grants Pass","North America>United States of America>Oregon","Is Grants Pass Tap Water Safe to Drink?"
6709,Grapevine,"North America>United States of America>Texas","Is Grapevine Tap Water Safe to Drink?"
6710,"Grass Valley","North America>United States of America>California","Is Grass Valley Tap Water Safe to Drink?"
6711,"Great Falls","North America>United States of America>Montana","Is Great Falls Tap Water Safe to Drink?"
6712,Greeley,"North America>United States of America>Colorado","Is Greeley Tap Water Safe to Drink?"
6713,"Green Bay","North America>United States of America>Wisconsin","Is Green Bay Tap Water Safe to Drink?"
6714,Greensboro,"North America>United States of America>North Carolina","Is Greensboro Tap Water Safe to Drink?"
6715,Greensburg,"North America>United States of America>Indiana","Is Greensburg Tap Water Safe to Drink?"
6716,Greenville,"North America>United States of America>North Carolina","Is Greenville Tap Water Safe to Drink?"
6717,Greenville,"North America>United States of America>South Carolina","Is Greenville Tap Water Safe to Drink?"
6718,Greenville,"North America>United States of America>Texas","Is Greenville Tap Water Safe to Drink?"
6719,Gresham,"North America>United States of America>Oregon","Is Gresham Tap Water Safe to Drink?"
6720,Gulfport,"North America>United States of America>Mississippi","Is Gulfport Tap Water Safe to Drink?"
6721,Hagerstown,"North America>United States of America>Maryland","Is Hagerstown Tap Water Safe to Drink?"
6722,Hamilton,"North America>United States of America>Ohio","Is Hamilton Tap Water Safe to Drink?"
6723,Hanover,"North America>United States of America>New Hampshire","Is Hanover Tap Water Safe to Drink?"
6724,Harlingen,"North America>United States of America>Texas","Is Harlingen Tap Water Safe to Drink?"
6725,Harrisburg,"North America>United States of America>North Carolina","Is Harrisburg Tap Water Safe to Drink?"
6726,Harrison,"North America>United States of America>Arkansas","Is Harrison Tap Water Safe to Drink?"
6727,Hartford,"North America>United States of America>Wisconsin","Is Hartford Tap Water Safe to Drink?"
6728,Hattiesburg,"North America>United States of America>Mississippi","Is Hattiesburg Tap Water Safe to Drink?"
6729,Haverhill,"North America>United States of America>Massachusetts","Is Haverhill Tap Water Safe to Drink?"
6730,Hayward,"North America>United States of America>California","Is Hayward Tap Water Safe to Drink?"
6731,Helena,"North America>United States of America>Montana","Is Helena Tap Water Safe to Drink?"
6732,Hempstead,"North America>United States of America>New York","Is Hempstead Tap Water Safe to Drink?"
6733,Henderson,"North America>United States of America>Nevada","Is Henderson Tap Water Safe to Drink?"
6734,Herndon,"North America>United States of America>Virginia","Is Herndon Tap Water Safe to Drink?"
6735,Hickory,"North America>United States of America>North Carolina","Is Hickory Tap Water Safe to Drink?"
6736,"High Point","North America>United States of America>North Carolina","Is High Point Tap Water Safe to Drink?"
6737,"Highlands Ranch","North America>United States of America>Colorado","Is Highlands Ranch Tap Water Safe to Drink?"
6738,Hillsboro,"North America>United States of America>Oregon","Is Hillsboro Tap Water Safe to Drink?"
6739,Hilo,"North America>United States of America>Hawaii","Is Hilo Tap Water Safe to Drink?"
6740,"Hilton Head Island","North America>United States of America>South Carolina","Is Hilton Head Island Tap Water Safe to Drink?"
6741,Hobbs,"North America>United States of America>New Mexico","Is Hobbs Tap Water Safe to Drink?"
6742,"Hoboken City","North America>United States of America>New Jersey","Is Hoboken City Tap Water Safe to Drink?"
6743,Holland,"North America>United States of America>Michigan","Is Holland Tap Water Safe to Drink?"
6744,Hollywood,"North America>United States of America>Florida","Is Hollywood Tap Water Safe to Drink?"
6746,"Hot Springs","North America>United States of America>Arkansas","Is Hot Springs Tap Water Safe to Drink?"
6747,Houma,"North America>United States of America>Louisiana","Is Houma Tap Water Safe to Drink?"
6748,Houston,"North America>United States of America>Texas","Is Houston Tap Water Safe to Drink?"
6749,Huntington,"North America>United States of America>West Virginia","Is Huntington Tap Water Safe to Drink?"
6750,"Huntington Beach","North America>United States of America>California","Is Huntington Beach Tap Water Safe to Drink?"
6751,Huntsville,"North America>United States of America>Alabama","Is Huntsville Tap Water Safe to Drink?"
6752,Hyannis,"North America>United States of America>Massachusetts","Is Hyannis Tap Water Safe to Drink?"
6753,"Idaho Falls","North America>United States of America>Idaho","Is Idaho Falls Tap Water Safe to Drink?"
6754,Independence,"North America>United States of America>Missouri","Is Independence Tap Water Safe to Drink?"
6755,Indianapolis,"North America>United States of America>Indiana","Is Indianapolis Tap Water Safe to Drink?"
6756,Indio,"North America>United States of America>California","Is Indio Tap Water Safe to Drink?"
6757,"Iowa City","North America>United States of America>Iowa","Is Iowa City Tap Water Safe to Drink?"
6758,Irvine,"North America>United States of America>California","Is Irvine Tap Water Safe to Drink?"
6759,Irving,"North America>United States of America>Texas","Is Irving Tap Water Safe to Drink?"
6760,Ithaca,"North America>United States of America>New York","Is Ithaca Tap Water Safe to Drink?"
6761,Jackson,"North America>United States of America>Mississippi","Is Jackson Tap Water Safe to Drink?"
6762,Jackson,"North America>United States of America>Tennessee","Is Jackson Tap Water Safe to Drink?"
6763,Jackson,"North America>United States of America>Wyoming","Is Jackson Tap Water Safe to Drink?"
6764,Jacksonville,"North America>United States of America>Florida","Is Jacksonville Tap Water Safe to Drink?"
6765,Jacksonville,"North America>United States of America>North Carolina","Is Jacksonville Tap Water Safe to Drink?"
6766,"Jersey City","North America>United States of America>New Jersey","Is Jersey City Tap Water Safe to Drink?"
6767,"Johnson City","North America>United States of America>Tennessee","Is Johnson City Tap Water Safe to Drink?"
6768,Johnstown,"North America>United States of America>Pennsylvania","Is Johnstown Tap Water Safe to Drink?"
6769,Jonesboro,"North America>United States of America>Arkansas","Is Jonesboro Tap Water Safe to Drink?"
6770,Joplin,"North America>United States of America>Missouri","Is Joplin Tap Water Safe to Drink?"
6771,Juneau,"North America>United States of America>Alaska","Is Juneau Tap Water Safe to Drink?"
6772,Jupiter,"North America>United States of America>Florida","Is Jupiter Tap Water Safe to Drink?"
6773,Kahului,"North America>United States of America>Hawaii","Is Kahului Tap Water Safe to Drink?"
6774,Kailua,"North America>United States of America>Hawaii","Is Kailua Tap Water Safe to Drink?"
6775,Kalamazoo,"North America>United States of America>Michigan","Is Kalamazoo Tap Water Safe to Drink?"
6776,Kalispell,"North America>United States of America>Montana","Is Kalispell Tap Water Safe to Drink?"
6777,"Kansas City","North America>United States of America>Kansas","Is Kansas City Tap Water Safe to Drink?"
6778,"Kansas City","North America>United States of America>Missouri","Is Kansas City Tap Water Safe to Drink?"
6779,Katy,"North America>United States of America>Texas","Is Katy Tap Water Safe to Drink?"
6780,Keene,"North America>United States of America>New Hampshire","Is Keene Tap Water Safe to Drink?"
6781,Kennewick,"North America>United States of America>Washington","Is Kennewick Tap Water Safe to Drink?"
6782,Kenosha,"North America>United States of America>Wisconsin","Is Kenosha Tap Water Safe to Drink?"
6783,Kent,"North America>United States of America>Washington","Is Kent Tap Water Safe to Drink?"
6784,Ketchikan,"North America>United States of America>Alaska","Is Ketchikan Tap Water Safe to Drink?"
6785,"Key West","North America>United States of America>Florida","Is Key West Tap Water Safe to Drink?"
6786,Killeen,"North America>United States of America>Texas","Is Killeen Tap Water Safe to Drink?"
6787,Kingman,"North America>United States of America>Arizona","Is Kingman Tap Water Safe to Drink?"
6788,Kingsport,"North America>United States of America>Tennessee","Is Kingsport Tap Water Safe to Drink?"
6789,Kingston,"North America>United States of America>New York","Is Kingston Tap Water Safe to Drink?"
6790,Kirksville,"North America>United States of America>Missouri","Is Kirksville Tap Water Safe to Drink?"
6791,Kissimmee,"North America>United States of America>Florida","Is Kissimmee Tap Water Safe to Drink?"
6792,"Klamath Falls","North America>United States of America>Oregon","Is Klamath Falls Tap Water Safe to Drink?"
6793,Knoxville,"North America>United States of America>Tennessee","Is Knoxville Tap Water Safe to Drink?"
6794,Kokomo,"North America>United States of America>Indiana","Is Kokomo Tap Water Safe to Drink?"
6795,"La Crosse","North America>United States of America>Wisconsin","Is La Crosse Tap Water Safe to Drink?"
6796,Lafayette,"North America>United States of America>Indiana","Is Lafayette Tap Water Safe to Drink?"
6797,Lafayette,"North America>United States of America>Louisiana","Is Lafayette Tap Water Safe to Drink?"
6798,"Lake Charles","North America>United States of America>Louisiana","Is Lake Charles Tap Water Safe to Drink?"
6799,"Lake Elsinore","North America>United States of America>California","Is Lake Elsinore Tap Water Safe to Drink?"
6800,"Lake Forest","North America>United States of America>California","Is Lake Forest Tap Water Safe to Drink?"
6801,"Lake Havasu City","North America>United States of America>Arizona","Is Lake Havasu City Tap Water Safe to Drink?"
