id,Title,"City name",Categories
15947,"Is Vineland City Tap Water Safe to Drink?","Vineland City","North America>United States of America>New Jersey"
15946,"Is Woodburn Tap Water Safe to Drink?",Woodburn,"North America>United States of America>Oregon"
15943,"Is Wood River Tap Water Safe to Drink?","Wood River","North America>United States of America>Illinois"
15940,"Is Villa Rica Tap Water Safe to Drink?","Villa Rica","North America>United States of America>Georgia"
15942,"Is Vilonia Tap Water Safe to Drink?",Vilonia,"North America>United States of America>Arkansas"
15941,"Is Wood Dale Tap Water Safe to Drink?","Wood Dale","North America>United States of America>Illinois"
15944,"Is Vincennes Tap Water Safe to Drink?",Vincennes,"North America>United States of America>Indiana"
15934,"Is Vienna Tap Water Safe to Drink?",Vienna,"North America>United States of America>Virginia"
15935,"Is Wise Tap Water Safe to Drink?",Wise,"North America>United States of America>Virginia"
15933,"Is Wisconsin Rapids Tap Water Safe to Drink?","Wisconsin Rapids","North America>United States of America>Wisconsin"
15937,"Is Woburn Tap Water Safe to Drink?",Woburn,"North America>United States of America>Massachusetts"
15938,"Is Villa Park Tap Water Safe to Drink?","Villa Park","North America>United States of America>Illinois"
15936,"Is Vienna Tap Water Safe to Drink?",Vienna,"North America>United States of America>West Virginia"
15939,"Is Wood County Tap Water Safe to Drink?","Wood County","North America>United States of America>Ohio"
15929,"Is Vicksburg Tap Water Safe to Drink?",Vicksburg,"North America>United States of America>Mississippi"
15928,"Is Winter Pk/casselbery Tap Water Safe to Drink?","Winter Pk/casselbery","North America>United States of America>Florida"
15927,"Is Vestal Tap Water Safe to Drink?",Vestal,"North America>United States of America>New York"
15930,"Is Winter Springs Tap Water Safe to Drink?","Winter Springs","North America>United States of America>Florida"
15931,"Is Winthrop Tap Water Safe to Drink?",Winthrop,"North America>United States of America>Massachusetts"
15932,"Is Vidalia Tap Water Safe to Drink?",Vidalia,"North America>United States of America>Georgia"
15924,"Is Winter Haven Tap Water Safe to Drink?","Winter Haven","North America>United States of America>Florida"
15922,"Is Winter Garden Tap Water Safe to Drink?","Winter Garden","North America>United States of America>Florida"
15923,"Is Verona Boro Tap Water Safe to Drink?","Verona Boro","North America>United States of America>New Jersey"
15926,"Is Winter Park Tap Water Safe to Drink?","Winter Park","North America>United States of America>Florida"
15921,"Is Verona Tap Water Safe to Drink?",Verona,"North America>United States of America>Wisconsin"
15925,"Is Versailles Tap Water Safe to Drink?",Versailles,"North America>United States of America>Kentucky"
15915,"Is Vernon Tap Water Safe to Drink?",Vernon,"North America>United States of America>California"
15914,"Is Winfield Tap Water Safe to Drink?",Winfield,"North America>United States of America>Kansas"
15917,"Is Vernon Tap Water Safe to Drink?",Vernon,"North America>United States of America>Texas"
15918,"Is Winona Tap Water Safe to Drink?",Winona,"North America>United States of America>Minnesota"
15920,"Is Winslow Twp. Tap Water Safe to Drink?","Winslow Twp.","North America>United States of America>New Jersey"
15916,"Is Winnetka Tap Water Safe to Drink?",Winnetka,"North America>United States of America>Illinois"
15919,"Is Vernon Hills Tap Water Safe to Drink?","Vernon Hills","North America>United States of America>Illinois"
15908,"Is Windsor Tap Water Safe to Drink?",Windsor,"North America>United States of America>California"
15906,"Is Ventnor City Tap Water Safe to Drink?","Ventnor City","North America>United States of America>New Jersey"
15913,"Is Vermillion Tap Water Safe to Drink?",Vermillion,"North America>United States of America>South Dakota"
15912,"Is Windsor Tap Water Safe to Drink?",Windsor,"North America>United States of America>North Carolina"
15907,"Is Winder Tap Water Safe to Drink?",Winder,"North America>United States of America>Georgia"
15911,"Is Vermilion Parish Tap Water Safe to Drink?","Vermilion Parish","North America>United States of America>Louisiana"
15910,"Is Windsor Tap Water Safe to Drink?",Windsor,"North America>United States of America>Colorado"
15909,"Is Ventura County Tap Water Safe to Drink?","Ventura County","North America>United States of America>California"
15905,"Is Winchester Tap Water Safe to Drink?",Winchester,"North America>United States of America>Tennessee"
15902,"Is Van Buren Tap Water Safe to Drink?","Van Buren","North America>United States of America>Arkansas"
15904,"Is Van Wert Tap Water Safe to Drink?","Van Wert","North America>United States of America>Ohio"
15903,"Is Winchester Tap Water Safe to Drink?",Winchester,"North America>United States of America>Massachusetts"
15902,"Is Van Buren Tap Water Safe to Drink?","Van Buren","North America>United States of America>Arkansas"
15900,"Is Wilton Manors Tap Water Safe to Drink?","Wilton Manors","North America>United States of America>Florida"
15898,"Is Wilsonville Tap Water Safe to Drink?",Wilsonville,"North America>United States of America>Oregon"
15899,"Is Valley Center Tap Water Safe to Drink?","Valley Center","North America>United States of America>California"
15896,"Is Wilson Mills Tap Water Safe to Drink?","Wilson Mills","North America>United States of America>North Carolina"
15897,"Is Valencia Tap Water Safe to Drink?",Valencia,"North America>United States of America>California"
15895,"Is Wilson County Tap Water Safe to Drink?","Wilson County","North America>United States of America>Texas"
15892,"Is Wilson County Tap Water Safe to Drink?","Wilson County","North America>United States of America>Tennessee"
15890,"Is Uxbridge Tap Water Safe to Drink?",Uxbridge,"North America>United States of America>Massachusetts"
15894,"Is Valdese Tap Water Safe to Drink?",Valdese,"North America>United States of America>North Carolina"
15891,"Is Wilson Tap Water Safe to Drink?",Wilson,"North America>United States of America>North Carolina"
15893,"Is Vadnais Heights Tap Water Safe to Drink?","Vadnais Heights","North America>United States of America>Minnesota"
15887,"Is Wilmington Tap Water Safe to Drink?",Wilmington,"North America>United States of America>Massachusetts"
15885,"Is Utah County Tap Water Safe to Drink?","Utah County","North America>United States of America>Utah"
15889,"Is Wilmington Tap Water Safe to Drink?",Wilmington,"North America>United States of America>Ohio"
15888,"Is Uvalde Tap Water Safe to Drink?",Uvalde,"North America>United States of America>Texas"
15886,"Is Utah County County Tap Water Safe to Drink?","Utah County County","North America>United States of America>Utah"
15884,"Is Wilmette Tap Water Safe to Drink?",Wilmette,"North America>United States of America>Illinois"
15878,"Is University Tap Water Safe to Drink?",University,"North America>United States of America>Mississippi"
15880,"Is Willmar Tap Water Safe to Drink?",Willmar,"North America>United States of America>Minnesota"
15881,"Is Urbana Tap Water Safe to Drink?",Urbana,"North America>United States of America>Ohio"
15883,"Is Urbandale Tap Water Safe to Drink?",Urbandale,"North America>United States of America>Iowa"
15879,"Is Williston Park Tap Water Safe to Drink?","Williston Park","North America>United States of America>New York"
15882,"Is Willowbrook Tap Water Safe to Drink?",Willowbrook,"North America>United States of America>California"
15871,"Is Union City Tap Water Safe to Drink?","Union City","North America>United States of America>Georgia"
15873,"Is Union City Tap Water Safe to Drink?","Union City","North America>United States of America>Tennessee"
15876,"Is Willingboro Twp. Tap Water Safe to Drink?","Willingboro Twp.","North America>United States of America>New Jersey"
15874,"Is Williamston Tap Water Safe to Drink?",Williamston,"North America>United States of America>North Carolina"
15875,"Is Union County Tap Water Safe to Drink?","Union County","North America>United States of America>Georgia"
15877,"Is Universal City Tap Water Safe to Drink?","Universal City","North America>United States of America>Texas"
15872,"Is Williamson County Tap Water Safe to Drink?","Williamson County","North America>United States of America>Texas"
15865,"Is Two Rivers Tap Water Safe to Drink?","Two Rivers","North America>United States of America>Wisconsin"
15869,"Is Union Tap Water Safe to Drink?",Union,"North America>United States of America>South Carolina"
15868,"Is Williamson Tap Water Safe to Drink?",Williamson,"North America>United States of America>New York"
15870,"Is Williamson County Tap Water Safe to Drink?","Williamson County","North America>United States of America>Tennessee"
15866,"Is Will County Tap Water Safe to Drink?","Will County","North America>United States of America>Illinois"
15867,"Is Union Tap Water Safe to Drink?",Union,"North America>United States of America>Missouri"
15860,"Is Tustin Tap Water Safe to Drink?",Tustin,"North America>United States of America>California"
15858,"Is Tuskegee Tap Water Safe to Drink?",Tuskegee,"North America>United States of America>Alabama"
15862,"Is Twentynine Palms Tap Water Safe to Drink?","Twentynine Palms","North America>United States of America>California"
15864,"Is Wilkinsburg Tap Water Safe to Drink?",Wilkinsburg,"North America>United States of America>Pennsylvania"
15859,"Is Wichita Falls Tap Water Safe to Drink?","Wichita Falls","North America>United States of America>Texas"
15863,"Is Wildwood City Tap Water Safe to Drink?","Wildwood City","North America>United States of America>New Jersey"
15861,"Is Wildwood Tap Water Safe to Drink?",Wildwood,"North America>United States of America>Florida"
15856,"Is Tuscumbia Tap Water Safe to Drink?",Tuscumbia,"North America>United States of America>Alabama"
15855,"Is Whittier Tap Water Safe to Drink?",Whittier,"North America>United States of America>California"
15854,"Is Turlock Tap Water Safe to Drink?",Turlock,"North America>United States of America>California"
15853,"Is Whitman Tap Water Safe to Drink?",Whitman,"North America>United States of America>Massachusetts"
15852,"Is Tumwater Tap Water Safe to Drink?",Tumwater,"North America>United States of America>Washington"
15845,"Is Tulare Tap Water Safe to Drink?",Tulare,"North America>United States of America>California"
15849,"Is Whitehall Tap Water Safe to Drink?",Whitehall,"North America>United States of America>Pennsylvania"
15847,"Is Tullahoma Tap Water Safe to Drink?",Tullahoma,"North America>United States of America>Tennessee"
15850,"Is Tulsa County Tap Water Safe to Drink?","Tulsa County","North America>United States of America>Oklahoma"
15846,"Is White Settlement Tap Water Safe to Drink?","White Settlement","North America>United States of America>Texas"
15845,"Is Tulare Tap Water Safe to Drink?",Tulare,"North America>United States of America>California"
15848,"Is Whitefish Bay Tap Water Safe to Drink?","Whitefish Bay","North America>United States of America>Wisconsin"
15840,"Is Trumbull County Tap Water Safe to Drink?","Trumbull County","North America>United States of America>Ohio"
15842,"Is Trussville Tap Water Safe to Drink?",Trussville,"North America>United States of America>Alabama"
15844,"Is White Plains Tap Water Safe to Drink?","Westchester County","North America>United States of America>New York"
15843,"Is Tualatin Tap Water Safe to Drink?",Tualatin,"North America>United States of America>Oregon"
15841,"Is White Bear Lake Tap Water Safe to Drink?","White Bear Lake","North America>United States of America>Minnesota"
